SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW
07-MAR-2021,38,39198,40289,35553,488,6527,0,13080,0,0,1505,992,1062,-352,-139,1020
07-MAR-2021,39,38014,39246,34491,503,6527,0,13080,0,0,1504,992,1062,-446,-186,1020
07-MAR-2021,40,36746,38121,33372,518,6527,0,13080,0,5,1504,992,1061,-455,-315,1020
07-MAR-2021,41,36273,37544,33002,532,6527,0,13080,0,6,1504,992,1061,-407,-258,1020
07-MAR-2021,42,34793,36198,31678,545,6527,0,13080,0,12,1505,992,1060,-451,-342,1020
07-MAR-2021,43,33487,34794,30505,567,6527,0,13080,0,12,1504,992,1063,-431,-264,1000
07-MAR-2021,44,31944,33329,29133,588,6527,0,13080,0,12,1505,992,1061,-440,-333,1000
07-MAR-2021,45,30267,31495,27604,607,6527,0,13080,0,11,1504,991,1006,-343,-274,1000
07-MAR-2021,46,28665,30108,26091,625,6527,0,13080,0,13,1504,991,1004,-432,-398,1000
07-MAR-2021,47,27062,28523,24639,648,6527,0,13080,0,11,1504,992,1004,-437,-413,953
07-MAR-2021,48,26020,27702,23713,671,6527,0,13080,0,378,1505,991,1003,-391,-313,951
08-MAR-2021,1,25887,27648,23647,684,6527,0,13080,0,649,1457,947,956,-339,-173,949
08-MAR-2021,2,26449,27818,24260,697,6527,0,13080,0,388,1455,944,955,-297,-84,949
08-MAR-2021,3,26296,27801,24135,720,6527,0,13080,0,624,1454,944,953,-281,0,951
08-MAR-2021,4,25714,27377,23669,742,6527,0,13080,0,714,1454,944,953,-281,-68,952
08-MAR-2021,5,25322,27220,23358,764,6527,0,13080,0,901,1453,944,953,-281,-116,951
08-MAR-2021,6,24877,26853,22950,785,6527,0,13080,0,980,1453,944,954,-281,-115,951
08-MAR-2021,7,24603,26566,22686,830,6527,0,13080,0,1005,1454,944,954,-281,-77,952
08-MAR-2021,8,24376,26518,22460,875,6527,0,13080,0,1242,1454,943,953,-281,-19,951
08-MAR-2021,9,24231,26158,22362,889,6527,0,13080,0,1002,1207,900,951,-281,-44,952
08-MAR-2021,10,24382,26336,22531,903,6527,0,13080,0,1044,1197,882,953,-281,-29,951
08-MAR-2021,11,24987,26162,23143,916,6527,0,13080,0,294,1287,314,913,-281,0,693
08-MAR-2021,12,26104,27229,24237,929,6527,0,13080,0,295,1290,280,912,-230,0,683
08-MAR-2021,13,28830,29571,26792,901,6527,0,13080,0,40,1298,497,890,-101,0,826
08-MAR-2021,14,31010,31743,28835,873,6527,5,13080,0,12,1299,508,889,-110,-11,832
08-MAR-2021,15,33440,34400,31021,885,6527,132,13080,0,11,1403,388,805,-247,-102,795
08-MAR-2021,16,34774,35646,32194,896,6527,462,13080,0,11,1407,396,802,-226,-35,794
08-MAR-2021,17,36154,37239,33397,913,6527,911,13080,0,11,1501,953,1051,-353,-121,993
08-MAR-2021,18,36660,37768,33803,930,6527,1520,13080,0,10,1505,992,1062,-453,-45,1000
08-MAR-2021,19,36894,38097,33939,942,6527,1970,13080,0,10,1504,992,1062,-455,-138,971
08-MAR-2021,20,36803,38007,33807,953,6527,2400,13080,0,10,1505,992,1056,-456,-138,970
08-MAR-2021,21,36447,37631,33370,998,6527,2820,13080,0,10,1504,992,1062,-456,-118,999
08-MAR-2021,22,36128,37376,33022,1042,6527,3660,13080,0,10,1504,992,1062,-456,-182,1000
08-MAR-2021,23,35628,36859,32525,1073,6527,3970,13080,0,6,1504,992,1061,-391,-234,1000
08-MAR-2021,24,35449,36679,32313,1103,6527,4050,13080,0,6,1504,992,1061,-357,-267,1000
08-MAR-2021,25,35649,36816,32412,1100,6527,4000,13080,0,6,1504,992,1062,-357,-204,1000
08-MAR-2021,26,35429,36611,32144,1096,6527,3870,13080,0,6,1504,992,1061,-325,-251,1000
08-MAR-2021,27,34839,35857,31573,1112,6527,3630,13080,0,6,1504,992,1006,-341,-71,1000
08-MAR-2021,28,34953,36037,31721,1128,6527,3530,13080,0,6,1504,992,1003,-317,-161,1000
08-MAR-2021,29,34332,35526,31148,1107,6527,3370,13080,0,6,1504,992,908,-347,-241,1000
08-MAR-2021,30,34129,35326,30954,1085,6527,3130,13080,0,7,1504,992,904,-397,-193,1000
08-MAR-2021,31,34197,35354,31002,1043,6527,2760,13080,0,9,1504,992,999,-359,-189,999
08-MAR-2021,32,35016,36111,31830,1000,6527,2280,13080,0,8,1504,992,1003,-237,-250,1000
08-MAR-2021,33,36116,37389,32830,979,6527,1810,13080,0,12,1504,992,1003,-304,-357,1019
08-MAR-2021,34,37442,38527,34034,957,6527,1100,13080,0,11,1505,991,1003,-237,-237,1020
08-MAR-2021,35,38980,39880,35491,930,6527,469,13080,0,6,1504,969,963,-208,-86,1019
08-MAR-2021,36,40221,41010,36682,902,6527,54,13080,0,4,1504,968,962,-185,61,1019
08-MAR-2021,37,41585,42328,38028,911,6527,0,13080,0,0,1505,990,1058,-143,213,1020
08-MAR-2021,38,41861,42601,38277,920,6527,0,13080,0,0,1504,992,1062,-140,343,1020
08-MAR-2021,39,40794,41579,37294,930,6527,0,13080,0,6,1504,991,1062,-179,251,1020
08-MAR-2021,40,38958,39826,35541,940,6527,0,13080,0,10,1504,991,1062,-258,101,1020
08-MAR-2021,41,37751,38792,34434,937,6527,0,13080,0,7,1504,992,1061,-387,-47,1020
08-MAR-2021,42,36021,37223,32876,934,6527,0,13080,0,6,1504,992,1061,-443,-153,1019
08-MAR-2021,43,34274,35299,31283,929,6527,0,13080,0,6,1504,992,1062,-353,-66,1001
08-MAR-2021,44,32312,33392,29500,924,6527,0,13080,0,6,1504,992,1062,-312,-162,999
08-MAR-2021,45,30558,31645,27884,913,6527,0,13080,0,5,1504,992,1006,-312,-170,983
08-MAR-2021,46,28936,30049,26324,901,6527,0,13080,0,5,1504,987,1003,-312,-196,982
08-MAR-2021,47,27510,28594,25010,874,6527,0,13080,0,2,1480,827,980,-312,-170,904
08-MAR-2021,48,26540,27724,24130,847,6527,0,13080,0,4,1479,819,979,-312,-268,901
09-MAR-2021,1,26507,27734,24161,852,6527,0,13080,0,6,1503,920,978,-312,-309,972
09-MAR-2021,2,26947,28024,24636,856,6527,0,13080,0,4,1504,928,979,-312,-161,975
09-MAR-2021,3,26730,27671,24465,850,6527,0,13080,0,5,1504,965,977,-312,-24,952
09-MAR-2021,4,26152,27206,23939,844,6527,0,13080,0,131,1504,965,977,-288,-35,951
09-MAR-2021,5,25826,27031,23662,838,6527,0,13080,0,369,1504,876,977,-236,0,974
09-MAR-2021,6,25636,26822,23464,832,6527,0,13080,0,378,1504,872,978,-208,0,975
09-MAR-2021,7,25386,26868,23206,840,6527,0,13080,0,650,1504,961,803,-208,-24,798
09-MAR-2021,8,25051,26536,22880,848,6527,0,13080,0,677,1504,967,796,-208,0,790
09-MAR-2021,9,24868,26152,22756,848,6527,0,13080,0,486,1504,967,465,-184,-14,411
09-MAR-2021,10,25106,26604,23031,847,6527,0,13080,0,650,1399,954,451,-137,-111,396
09-MAR-2021,11,25543,26439,23445,858,6527,0,13080,0,79,-140,487,322,-56,-21,672
09-MAR-2021,12,26537,27468,24353,869,6527,0,13080,0,11,-320,447,90,78,0,683
09-MAR-2021,13,29335,30396,26933,861,6527,0,13080,0,10,-451,169,0,227,0,838
09-MAR-2021,14,31182,32205,28676,853,6527,76,13080,0,9,-414,169,0,161,42,844
09-MAR-2021,15,33437,34048,30714,871,6527,650,13080,0,11,704,825,0,45,1,897
09-MAR-2021,16,34235,34846,31344,888,6527,1490,13080,0,11,806,872,0,126,0,898
09-MAR-2021,17,34970,35584,31983,920,6527,2220,13080,0,14,1468,984,0,37,0,996
09-MAR-2021,18,34762,35375,31727,951,6527,3110,13080,0,13,1504,992,0,102,0,1000
09-MAR-2021,19,34473,35081,31423,1032,6527,4000,13080,0,8,1504,992,0,252,0,1000
09-MAR-2021,20,33661,34267,30661,1113,6527,4870,13080,0,6,1504,992,0,279,0,1000
09-MAR-2021,21,32930,33535,29977,1196,6527,5560,13080,0,5,1504,992,0,228,0,914
09-MAR-2021,22,31985,32587,29077,1278,6527,6070,13080,0,2,1504,987,0,232,0,910
09-MAR-2021,23,31382,31986,28554,1374,6527,6580,13080,0,4,1503,827,0,313,66,657
09-MAR-2021,24,31255,31860,28479,1469,6527,6840,13080,0,5,1502,811,0,401,219,648
09-MAR-2021,25,31532,32141,28764,1554,6527,6640,13080,0,9,1185,602,0,401,370,587
09-MAR-2021,26,31207,31816,28506,1639,6527,6400,13080,0,9,1172,586,0,354,493,584
09-MAR-2021,27,31225,31832,28584,1727,6527,5900,13080,0,7,1105,555,0,296,504,401
09-MAR-2021,28,31066,31675,28546,1814,6527,5120,13080,0,9,1102,535,0,296,504,395
09-MAR-2021,29,31253,31860,28796,1863,6527,4060,13080,0,7,921,-110,0,296,504,276
09-MAR-2021,30,31500,32109,29114,1912,6527,3280,13080,0,9,914,-162,0,276,504,272
09-MAR-2021,31,32061,32670,29689,1944,6527,2800,13080,0,9,564,-371,0,252,504,389
09-MAR-2021,32,33163,33771,30791,1975,6527,2000,13080,0,8,549,-375,0,252,504,394
09-MAR-2021,33,34255,34869,31996,2017,6527,1240,13080,0,14,624,9,0,252,504,416
09-MAR-2021,34,35635,36251,33320,2059,6527,659,13080,0,16,627,40,0,252,504,418
09-MAR-2021,35,37154,37764,34773,2113,6527,221,13080,0,10,410,205,0,252,504,305
09-MAR-2021,36,38981,39587,36611,2167,6527,16,13080,0,6,401,222,0,252,504,301
09-MAR-2021,37,40139,40742,37785,2272,6527,0,13080,0,3,630,403,0,252,504,362
09-MAR-2021,38,40105,40712,37776,2376,6527,0,13080,0,7,651,415,0,252,504,364
09-MAR-2021,39,38876,39487,36650,2497,6527,0,13080,0,11,1350,416,0,252,504,293
09-MAR-2021,40,36977,37586,34850,2618,6527,0,13080,0,9,1390,408,0,252,504,291
09-MAR-2021,41,35276,35884,33221,2707,6527,0,13080,0,8,1481,116,0,252,504,537
09-MAR-2021,42,33380,33985,31486,2795,6527,0,13080,0,5,1484,111,0,252,504,548
09-MAR-2021,43,31525,32129,29762,2894,6527,0,13080,0,4,1141,652,0,252,504,905
09-MAR-2021,44,29488,30094,27877,2993,6527,0,13080,0,6,1121,676,0,208,449,904
09-MAR-2021,45,27668,28276,26183,3076,6527,0,13080,0,8,574,219,0,213,484,157
09-MAR-2021,46,25677,26286,24180,3159,6527,0,13080,0,9,542,192,0,71,361,119
09-MAR-2021,47,23903,24585,22569,3225,6527,0,13080,0,9,-2,348,0,-71,218,656
09-MAR-2021,48,22746,23623,21521,3290,6527,0,13080,0,74,39,360,0,-203,72,681
10-MAR-2021,1,22489,24047,21312,3318,6527,0,13080,0,514,-99,391,0,-297,-48,627
10-MAR-2021,2,22888,24256,21837,3345,6527,0,13080,0,348,-105,391,0,-311,-4,625
10-MAR-2021,3,22693,24339,21652,3331,6527,0,13080,0,312,-346,319,0,-311,-77,678
10-MAR-2021,4,22083,23755,21052,3316,6527,0,13080,0,314,-355,313,0,-311,-92,679
10-MAR-2021,5,21577,23599,20540,3303,6527,0,13080,0,601,-300,287,0,-310,-211,385
10-MAR-2021,6,21348,23519,20240,3289,6527,0,13080,0,663,-298,292,0,-311,-299,372
10-MAR-2021,7,20951,23243,19793,3208,6527,0,13080,0,696,-507,519,0,-311,-165,-13
10-MAR-2021,8,20846,23125,19518,3126,6527,0,13080,0,764,-515,532,0,-311,-64,-25
10-MAR-2021,9,20639,22904,19227,3006,6527,0,13080,0,859,-314,417,0,-311,-181,430
10-MAR-2021,10,20585,22647,19149,2885,6527,0,13080,0,732,-303,416,0,-310,-117,450
10-MAR-2021,11,21489,22509,19909,2790,6527,0,13080,0,104,140,658,0,-311,-5,312
10-MAR-2021,12,22538,23464,20864,2694,6527,0,13080,0,16,179,671,0,-310,0,307
10-MAR-2021,13,25130,26041,23206,2632,6527,0,13080,0,11,972,541,0,-300,0,320
10-MAR-2021,14,27205,28132,25135,2569,6527,0,13080,0,11,1010,537,0,-316,0,322
10-MAR-2021,15,30074,31180,27627,2497,6527,39,13080,0,8,376,689,0,-439,-59,698
10-MAR-2021,16,31825,32979,29201,2424,6527,160,13080,0,13,380,707,0,-405,-136,713
10-MAR-2021,17,33623,34511,30925,2410,6527,334,13080,0,12,1425,974,0,-258,-18,989
10-MAR-2021,18,34219,34939,31497,2396,6527,453,13080,0,13,1503,992,0,-107,0,999
10-MAR-2021,19,34799,35411,32054,2444,6527,620,13080,0,12,1504,992,0,53,38,1000
10-MAR-2021,20,35232,35844,32570,2492,6527,824,13080,0,12,1504,992,0,205,22,1000
10-MAR-2021,21,35458,36069,32836,2554,6527,1020,13080,0,11,1503,992,0,252,159,1000
10-MAR-2021,22,35533,36141,32912,2615,6527,1000,13080,0,8,1503,992,0,252,293,999
10-MAR-2021,23,35699,36306,33018,2679,6527,1040,13080,0,7,1503,992,0,252,443,999
10-MAR-2021,24,36170,36777,33392,2743,6527,991,13080,0,7,1503,992,0,252,504,1000
10-MAR-2021,25,37032,37641,34173,2832,6527,897,13080,0,9,1504,992,0,252,504,1000
10-MAR-2021,26,37254,37861,34400,2920,6527,788,13080,0,7,1503,992,0,252,504,999
10-MAR-2021,27,37181,37788,34442,3028,6527,675,13080,0,7,1503,992,0,252,504,1000
10-MAR-2021,28,36731,37340,34074,3136,6527,604,13080,0,9,1503,992,0,252,504,1000
10-MAR-2021,29,36036,36645,33557,3245,6527,498,13080,0,9,1504,992,0,252,504,1000
10-MAR-2021,30,35761,36370,33355,3353,6527,445,13080,0,9,1504,992,0,252,504,1000
10-MAR-2021,31,35666,36275,33326,3515,6527,372,13080,0,9,1504,992,0,252,504,1000
10-MAR-2021,32,36046,36655,33769,3676,6527,252,13080,0,9,1504,992,0,252,504,999
10-MAR-2021,33,36530,37140,34254,3728,6527,176,13080,0,10,1503,992,0,252,504,1019
10-MAR-2021,34,37382,37994,35048,3780,6527,100,13080,0,12,1504,992,0,252,504,1016
10-MAR-2021,35,38187,38801,35762,3832,6527,27,13080,0,14,1503,992,0,253,503,546
10-MAR-2021,36,38696,39308,36243,3884,6527,4,13080,0,12,1503,992,0,253,417,526
10-MAR-2021,37,38900,39506,36431,3887,6527,0,13080,0,6,1503,992,0,253,374,526
10-MAR-2021,38,38311,38923,35853,3889,6527,0,13080,0,12,1503,992,0,239,305,526
10-MAR-2021,39,37138,37760,34755,3914,6527,0,13080,0,22,1504,992,0,252,432,526
10-MAR-2021,40,35088,35704,32851,3938,6527,0,13080,0,16,1504,992,0,252,418,529
10-MAR-2021,41,33739,34349,31597,3924,6527,0,13080,0,10,1503,992,0,252,485,999
10-MAR-2021,42,32191,32804,30236,3909,6527,0,13080,0,13,1503,989,0,252,370,1019
10-MAR-2021,43,30581,31192,28758,3832,6527,0,13080,0,11,1502,901,0,252,247,906
10-MAR-2021,44,28734,29346,27075,3755,6527,0,13080,0,12,1455,892,0,252,222,902
10-MAR-2021,45,26884,27494,25352,3796,6527,0,13080,0,10,304,734,0,252,311,736
10-MAR-2021,46,25558,26166,23967,3837,6527,0,13080,0,8,206,699,0,252,311,730
10-MAR-2021,47,23826,24579,22359,3883,6527,0,13080,0,8,-145,-198,0,252,319,679
10-MAR-2021,48,22837,23609,21480,3929,6527,0,13080,0,11,-161,-261,0,252,263,678
11-MAR-2021,1,22491,23611,21171,3922,6527,0,13080,0,486,-34,-300,0,252,395,677
11-MAR-2021,2,23081,24170,21772,3914,6527,0,13080,0,460,-29,-306,0,252,493,678
11-MAR-2021,3,22870,24245,21579,3922,6527,0,13080,0,775,306,-418,0,252,474,677
11-MAR-2021,4,22464,23880,21198,3929,6527,0,13080,0,816,319,-427,0,252,439,678
11-MAR-2021,5,22035,23545,20797,3931,6527,0,13080,0,910,190,-470,0,252,503,678
11-MAR-2021,6,21929,23418,20689,3932,6527,0,13080,0,889,185,-476,0,252,504,678
11-MAR-2021,7,21519,23454,20210,3928,6527,0,13080,0,1335,3,-594,0,252,504,620
11-MAR-2021,8,21391,23546,20019,3923,6527,0,13080,0,1549,-6,-601,0,252,504,618
11-MAR-2021,9,21321,23870,19940,3910,6527,0,13080,0,1539,-410,-584,0,252,504,519
11-MAR-2021,10,21292,23760,19915,3896,6527,0,13080,0,1444,-424,-583,0,252,483,515
11-MAR-2021,11,22121,23100,20710,3979,6527,0,13080,0,379,88,-555,0,252,472,332
11-MAR-2021,12,22976,23597,21450,4062,6527,0,13080,0,21,149,-508,0,318,434,327
11-MAR-2021,13,25366,25983,23702,4131,6527,0,13080,0,17,1190,610,0,276,389,724
11-MAR-2021,14,27273,27884,25572,4200,6527,25,13080,0,11,1270,706,0,252,343,741
11-MAR-2021,15,29747,30357,27813,4139,6527,193,13080,0,10,1495,883,0,212,346,817
11-MAR-2021,16,30774,31389,28724,4077,6527,528,13080,0,15,1504,896,0,251,473,820
11-MAR-2021,17,31560,32173,29361,4055,6527,1140,13080,0,13,1504,896,0,252,401,820
11-MAR-2021,18,31101,31710,28985,4033,6527,1900,13080,0,9,1504,899,0,252,458,820
11-MAR-2021,19,30748,31357,28605,4036,6527,2700,13080,0,9,1504,986,0,252,375,820
11-MAR-2021,20,30194,30801,28043,4039,6527,3470,13080,0,7,1504,992,0,252,335,820
11-MAR-2021,21,29396,30002,27223,4077,6527,4310,13080,0,6,1504,991,0,252,246,886
11-MAR-2021,22,28845,29451,26713,4115,6527,4760,13080,0,6,1503,991,0,252,102,889
11-MAR-2021,23,28939,29545,26802,4132,6527,4800,13080,0,6,1504,992,0,253,2,889
11-MAR-2021,24,29180,29786,26975,4149,6527,5150,13080,0,6,1503,992,0,253,12,889
11-MAR-2021,25,29336,29942,27121,4147,6527,5630,13080,0,6,1503,992,0,253,67,889
11-MAR-2021,26,29104,29710,26892,4145,6527,4690,13080,0,6,1503,992,0,253,18,888
11-MAR-2021,27,29289,29893,27156,4125,6527,5080,13080,0,4,1503,992,0,253,118,889
11-MAR-2021,28,29052,29658,26950,4104,6527,4640,13080,0,6,1503,992,0,253,46,889
11-MAR-2021,29,28942,29548,26873,4050,6527,4420,13080,0,6,1504,992,0,253,128,876
11-MAR-2021,30,29033,29638,26979,3995,6527,3560,13080,0,5,1504,992,0,253,95,875
11-MAR-2021,31,29762,30370,27641,3946,6527,2960,13080,0,8,1504,992,0,253,225,995
11-MAR-2021,32,30830,31437,28720,3896,6527,2350,13080,0,7,1503,992,0,253,327,999
11-MAR-2021,33,31923,32532,29774,3808,6527,1830,13080,0,9,1504,992,0,239,206,1018
11-MAR-2021,34,33447,34060,31143,3719,6527,1080,13080,0,13,1503,992,0,252,96,1018
11-MAR-2021,35,35194,35807,32744,3676,6527,441,13080,0,13,1504,992,0,251,155,1019
11-MAR-2021,36,36404,37015,33920,3633,6527,73,13080,0,11,1504,992,0,188,230,1020
11-MAR-2021,37,37269,37877,34835,3600,6527,1,13080,0,8,1504,992,0,249,376,1019
11-MAR-2021,38,37462,38069,34983,3567,6527,0,13080,0,7,1503,992,0,252,332,1019
11-MAR-2021,39,36619,37227,34232,3528,6527,0,13080,0,8,1503,992,0,218,183,1019
11-MAR-2021,40,35337,35946,33118,3488,6527,0,13080,0,9,1503,991,0,224,58,1019
11-MAR-2021,41,34135,34743,32001,3445,6527,0,13080,0,8,1456,947,0,223,127,1019
11-MAR-2021,42,32455,33061,30500,3402,6527,0,13080,0,6,1454,943,0,252,50,1020
11-MAR-2021,43,30753,31362,28935,3408,6527,0,13080,0,9,1407,899,0,232,135,846
11-MAR-2021,44,29063,29669,27391,3413,6527,0,13080,0,6,1405,895,0,98,43,840
11-MAR-2021,45,27335,27975,25800,3452,6527,0,13080,0,9,1356,851,0,-16,-15,744
11-MAR-2021,46,25790,26484,24338,3490,6527,0,13080,0,10,1310,833,0,-84,67,741
11-MAR-2021,47,23900,24581,22588,3488,6527,0,13080,0,19,191,308,0,-62,191,752
11-MAR-2021,48,22935,24123,21729,3485,6527,0,13080,0,541,94,261,0,-47,285,753
12-MAR-2021,1,22530,24349,21397,3506,6527,0,13080,0,699,-456,55,0,-64,338,753
12-MAR-2021,2,23081,24792,21988,3527,6527,0,13080,0,618,-493,40,0,78,295,753
12-MAR-2021,3,22880,24448,21735,3531,6527,0,13080,0,735,-233,4,0,52,265,749
12-MAR-2021,4,22453,24062,21334,3534,6527,0,13080,0,803,-206,-11,0,37,333,749
12-MAR-2021,5,21997,24022,20876,3506,6527,0,13080,0,841,-584,-445,0,161,406,753
12-MAR-2021,6,21732,23854,20564,3478,6527,0,13080,0,925,-597,-457,0,149,452,747
12-MAR-2021,7,21480,23564,20283,3398,6527,0,13080,0,957,-527,186,0,237,477,161
12-MAR-2021,8,21106,23225,19915,3318,6527,0,13080,0,996,-523,226,0,213,477,132
12-MAR-2021,9,20926,22869,19717,3265,6527,0,13080,0,803,-540,58,0,260,477,237
12-MAR-2021,10,20976,22688,19770,3212,6527,0,13080,0,571,-541,39,0,260,477,245
12-MAR-2021,11,21662,22656,20418,3123,6527,0,13080,0,26,-368,-246,0,260,477,728
12-MAR-2021,12,22671,23616,21376,3033,6527,0,13080,0,21,-324,-245,0,249,437,750
12-MAR-2021,13,24977,25594,23513,3001,6527,0,13080,0,17,834,526,0,166,352,846
12-MAR-2021,14,27047,27662,25423,2969,6527,83,13080,0,15,948,586,0,250,364,850
12-MAR-2021,15,29817,30428,27855,2976,6527,410,13080,0,11,1389,876,0,268,389,899
12-MAR-2021,16,31109,31721,28921,2983,6527,836,13080,0,12,1403,897,0,270,317,901
12-MAR-2021,17,32033,32643,29748,3048,6527,1220,13080,0,10,1452,941,0,270,451,950
12-MAR-2021,18,32183,32793,29857,3112,6527,1650,13080,0,10,1454,944,0,270,497,951
12-MAR-2021,19,32466,33077,30080,3180,6527,2240,13080,0,11,1454,944,0,270,390,951
12-MAR-2021,20,31977,32590,29647,3247,6527,3270,13080,0,13,1454,943,0,270,373,951
12-MAR-2021,21,31135,31748,28882,3342,6527,3980,13080,0,13,1406,899,0,270,290,902
12-MAR-2021,22,30816,31428,28592,3436,6527,4820,13080,0,12,1404,896,0,269,214,901
12-MAR-2021,23,30470,31083,28232,3534,6527,5040,13080,0,13,1404,896,0,256,134,903
12-MAR-2021,24,29872,30485,27614,3632,6527,5070,13080,0,13,1404,897,0,256,136,903
12-MAR-2021,25,29955,30568,27709,3665,6527,5270,13080,0,13,1406,897,0,256,68,903
12-MAR-2021,26,29762,30375,27541,3698,6527,5250,13080,0,13,1405,896,0,256,82,903
12-MAR-2021,27,29315,29928,27181,3726,6527,5160,13080,0,13,1405,897,0,256,124,854
12-MAR-2021,28,28441,29054,26391,3754,6527,4730,13080,0,13,1405,897,0,256,151,853
12-MAR-2021,29,28210,28823,26166,3709,6527,4370,13080,0,13,1404,897,0,256,100,692
12-MAR-2021,30,27968,28581,25962,3664,6527,3980,13080,0,13,1404,897,0,256,174,687
12-MAR-2021,31,28222,28835,26169,3533,6527,3310,13080,0,13,1405,896,0,303,124,895
12-MAR-2021,32,29100,29713,27066,3402,6527,2840,13080,0,13,1404,898,0,321,248,902
12-MAR-2021,33,30588,31202,28438,3198,6527,2000,13080,0,14,1499,986,0,321,278,1015
12-MAR-2021,34,32255,32873,29950,2994,6527,1040,13080,0,18,1503,992,0,319,347,1019
12-MAR-2021,35,34245,34861,31713,2840,6527,408,13080,0,16,1503,992,0,251,347,1019
12-MAR-2021,36,35627,36241,32948,2685,6527,49,13080,0,14,1503,992,0,315,480,1019
12-MAR-2021,37,36841,37448,34043,2646,6527,0,13080,0,7,1503,992,0,321,504,1020
12-MAR-2021,38,37162,37768,34302,2607,6527,0,13080,0,6,1504,992,0,321,504,1020
12-MAR-2021,39,36164,36778,33298,2610,6527,0,13080,0,14,1503,992,0,321,484,1019
12-MAR-2021,40,34465,35078,31715,2613,6527,0,13080,0,13,1504,992,0,319,372,1020
12-MAR-2021,41,33265,33881,30556,2578,6527,0,13080,0,16,1504,992,0,288,426,1020
12-MAR-2021,42,31834,32447,29289,2542,6527,0,13080,0,13,1503,988,0,217,349,1019
12-MAR-2021,43,30379,30990,27893,2528,6527,0,13080,0,11,1360,858,0,272,436,859
12-MAR-2021,44,28868,29478,26522,2513,6527,0,13080,0,10,1354,846,0,193,374,854
12-MAR-2021,45,27504,28112,25252,2514,6527,0,13080,0,8,1259,757,0,278,458,759
12-MAR-2021,46,26164,26772,23889,2515,6527,0,13080,0,8,1255,749,0,212,361,756
12-MAR-2021,47,24636,25242,22411,2467,6527,0,13080,0,6,1189,688,0,98,218,690
12-MAR-2021,48,23760,24368,21555,2419,6527,0,13080,0,8,1186,684,0,108,75,688
13-MAR-2021,1,23545,24153,21306,2421,6527,0,13080,0,8,1186,684,0,258,132,690
13-MAR-2021,2,24114,24722,21823,2422,6527,0,13080,0,8,1186,684,0,374,155,690
13-MAR-2021,3,23822,24432,21515,2457,6527,0,13080,0,10,1186,684,0,383,136,690
13-MAR-2021,4,23120,23945,20895,2492,6527,0,13080,0,225,1186,684,0,383,148,690
13-MAR-2021,5,22729,23645,20520,2519,6527,0,13080,0,316,1186,684,0,383,161,688
13-MAR-2021,6,22210,23622,19984,2545,6527,0,13080,0,812,1187,684,0,363,153,688
13-MAR-2021,7,21778,23726,19551,2576,6527,0,13080,0,1348,1187,684,0,299,136,688
13-MAR-2021,8,21453,23351,19253,2606,6527,0,13080,0,1298,1186,683,0,299,141,688
13-MAR-2021,9,21178,23138,19072,2640,6527,0,13080,0,1360,948,639,0,299,59,689
13-MAR-2021,10,20978,23005,18927,2673,6527,0,13080,0,1427,938,633,0,291,77,688
13-MAR-2021,11,21220,23211,19208,2728,6527,0,13080,0,1391,890,499,0,189,1,689
13-MAR-2021,12,21512,23555,19522,2783,6527,0,13080,0,1443,888,493,0,189,0,690
13-MAR-2021,13,22566,23787,20551,2847,6527,1,13080,0,621,794,581,0,289,72,689
13-MAR-2021,14,23067,24191,21066,2911,6527,104,13080,0,524,800,591,0,298,120,689
13-MAR-2021,15,24207,24828,22137,2985,6527,524,13080,0,21,1248,742,0,279,33,755
13-MAR-2021,16,24764,25376,22654,3059,6527,1010,13080,0,12,1257,752,0,279,71,758
13-MAR-2021,17,25815,26427,23603,3150,6527,1450,13080,0,12,1257,752,0,279,70,758
13-MAR-2021,18,26373,26986,24102,3241,6527,2230,13080,0,13,1257,752,0,279,153,758
13-MAR-2021,19,26712,27325,24310,3328,6527,2860,13080,0,13,1257,752,0,279,35,758
